 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity,target
8,358,0.502857141,0.999999995,0.686813183,4,4,1,0,4.254189944,4,217,1900,935.6666667,0,28000,10725,0,3800,2209.94844,4500,15300,10400,0.799705141,0.05000589,0.050152769,0.050135808,0.050000392,0.504063678,0.06507471,0.039106145,0.019553073,0.666666667,0.333333333,0.24766543,0.033333333,0.55,-0.207142857,-0.7,-0.125,0,0,0.5,0,H
10,331,0.649230767,0.999999995,0.813084108,8,0,1,0,5.117824773,6,217,373,317.75,0,28000,7600,0,2194.710425,1036.209118,0,0,0,0.033333518,0.033333556,0.866181628,0.03333349,0.033817809,0.364208588,0.1383403,0.042296073,0.024169184,0.636363636,0.363636364,0.395292208,0.05,1,-0.190277778,-0.3,-0.1,0,0,0.5,0,L
8,264,0.654618471,0.999999994,0.74157303,3,1,0,7,4.666666667,9,217,1200,600.75,0,28000,18166.66667,0,5373.285714,3005.345969,2500,2500,2500,0.137189432,0.0226174,0.02223191,0.795731882,0.022229376,0.433333333,0.226923077,0.03030303,0.007575758,0.8,0.2,0.3,0.1,0.5,-0.275,-0.3,-0.25,0,0,0.5,0,L
11,98,0.744897952,0.999999982,0.78947367,1,0,0,1,4.704081633,7,217,1200,504,0,28000,18942.85714,0,4975.190476,2686.481665,0,0,0,0.028620841,0.348304046,0.028588487,0.565911678,0.028574947,0.583673469,0.264030612,0.071428571,0.010204082,0.875,0.125,0.347959184,0.1,0.5,-0.1875,-0.1875,-0.1875,0.825,0.425,0.325,0.425,H
11,151,0.710344823,0.999999988,0.788235285,5,1,0,0,4.40397351,9,217,1900,778.4,0,28000,5911.111111,0,3800,1385.103347,1500,1500,1500,0.798844069,0.134032159,0.022354173,0.022252529,0.022517071,0.46707989,0.076033058,0.033112583,0.013245033,0.714285714,0.285714286,0.280606061,0.1,0.5,-0.283333333,-0.4,-0.166666667,0,0,0.5,0,H
12,337,0.61198738,0.999999995,0.726851848,4,2,0,11,4.608308605,5,217,513,335,0,28000,22400,0,4975.190476,2842.305101,5300,9300,7300,0.040080797,0.040142055,0.041721352,0.838049286,0.04000651,0.490814394,0.364015152,0.047477745,0.002967359,0.941176471,0.058823529,0.564772727,0.1,1,-0.3,-0.3,-0.3,0.6,0.5,0.1,0.5,L
13,747,0.519021738,0.999999998,0.73623853,14,11,1,0,4.431057564,8,217,495,371,0,37400,12975,0,5560.210526,1831.963565,1000,19000,4072.727273,0.02500026,0.27500355,0.649993708,0.025000825,0.025001657,0.41047947,0.089189296,0.036144578,0.016064257,0.692307692,0.307692308,0.358225108,0.136363636,0.7,-0.357638889,-0.6,-0.166666667,0.3,1,0.2,1,H
10,1159,0.399126637,0.999999999,0.550212163,21,20,19,0,4.564279551,10,217,705,350.7142857,0,37400,13370,0,2709.25,1402.782388,545,16000,3151.157895,0.02004145,0.020286275,0.020007362,0.02034129,0.919323623,0.506038762,0.283834346,0.072476273,0.011216566,0.865979381,0.134020619,0.41090806,0.1,1,-0.213461538,-0.5,-0.05,0.642857143,0.214285714,0.142857143,0.214285714,H
10,996,0.490374873,0.999999998,0.705372616,12,1,1,0,4.704819277,5,217,373,299.3333333,0,37400,13660,0,2539.224242,1295.119872,0,0,0,0.040008719,0.040014795,0.839964646,0.040005831,0.040006009,0.442189511,0.057038288,0.02811245,0.018072289,0.608695652,0.391304348,0.361755952,0.0625,0.9,-0.246759259,-0.8,-0.1,1,1,0.5,1,H
9,1821,0.37368712,0.999999999,0.552730696,30,24,20,0,4.449203734,10,217,2000,466.5555556,0,37400,13090,0,2539.224242,1707.207924,545,16000,3022.47619,0.020183389,0.243362207,0.020021514,0.020035951,0.696396939,0.507921457,0.238007511,0.051619989,0.012081274,0.810344828,0.189655172,0.441941144,0.1,1,-0.252272727,-0.5,-0.05,0.9,0.6,0.4,0.6,H
11,400,0.506426734,0.999999996,0.645569618,13,1,1,0,4.7325,6,217,217,217,0,37400,9083.333333,0,2539.224242,743.5451619,2100,2100,2100,0.033396047,0.033349632,0.033529262,0.033347161,0.866377898,0.441612554,0.142195305,0.0325,0.01,0.764705882,0.235294118,0.388877789,0.05,0.7,-0.339583333,-0.5,-0.125,0.75,0.25,0.25,0.25,H
10,456,0.613425925,0.999999996,0.803846151,19,2,6,0,4.495614035,7,217,775,594.6666667,0,37400,12028.57143,0,3700.888889,2376.823304,39200,39200,39200,0.030106199,0.028734101,0.028791026,0.8831349,0.029233774,0.460368664,0.159907834,0.037280702,0.013157895,0.739130435,0.260869565,0.403361345,0.1,1,-0.316666667,-0.6,-0.05,0.85,0.7,0.35,0.7,H
11,416,0.54736842,0.999999996,0.655038757,22,1,11,0,4.644230769,10,217,761,461.7777778,0,37400,12280,0,2865.071429,2110.368032,5500,5500,5500,0.020294049,0.020024742,0.020016057,0.020159227,0.919505925,0.456379731,0.24648199,0.043269231,0.007211538,0.857142857,0.142857143,0.443174603,0.1,1,-0.166203704,-0.1875,-0.155555556,0.65,0.35,0.15,0.35,H
9,120,0.799999993,0.999999987,0.870129859,7,1,0,0,4.45,7,217,737,457,0,37400,23700,0,6183,3342.659332,0,0,0,0.02878885,0.297403052,0.02873295,0.615304781,0.029770367,0.506828704,0.092939815,0.041666667,0.041666667,0.5,0.5,0.37,0.1,0.5,-0.161230159,-0.3125,-0.071428571,0,0,0.5,0,L
9,695,0.425339366,0.999999998,0.514739228,4,1,18,0,4.935251799,10,217,761,474,0,37400,13020,0,4155.62963,2023.676812,1900,1900,1900,0.020153897,0.020035083,0.020051128,0.25004011,0.68971978,0.432912239,0.130213499,0.048920863,0.011510791,0.80952381,0.19047619,0.306154189,0.1,1,-0.2671875,-0.8,-0.05,0,0,0.5,0,H
11,501,0.545454544,0.999999997,0.771626295,6,1,1,0,4.758483034,4,217,5300,1549.5,7900,37400,23925,2381.742857,6600,3579.694449,7900,7900,7900,0.050000333,0.050009338,0.799986363,0.050000379,0.050003587,0.528488372,0.014922481,0.025948104,0.035928144,0.419354839,0.580645161,0.451923077,0.033333333,1,-0.248148148,-0.5,-0.1,0,0,0.5,0,L
8,275,0.621323527,0.999999994,0.791139235,1,0,1,0,4.829090909,5,217,2000,700.2,2000,37400,11900,1156.1,2714.087571,1844.683166,0,0,0,0.839857516,0.040027426,0.040055804,0.040058736,0.040000518,0.384453228,0.077799736,0.04,0.010909091,0.785714286,0.214285714,0.219490358,0.033333333,0.6,-0.208333333,-0.3,-0.125,0.066666667,0.016666667,0.433333333,0.016666667,L
13,197,0.730964463,0.999999992,0.89682539,4,3,0,1,4.543147208,5,217,1100,508.4,1300,37400,21420,1200,3691.869565,2458.661798,485,1100,792.5,0.040250726,0.617839261,0.260269778,0.04162346,0.040016775,0.384343434,0.199350649,0.065989848,0.010152284,0.866666667,0.133333333,0.352797203,0.1,1,-0.2625,-0.4,-0.125,0.3,1,0.2,1,L
11,732,0.456551724,0.999999998,0.624113474,9,1,1,0,4.639344262,6,217,593,403.3333333,0,37400,11816.66667,0,4664.333333,1473.983194,610,610,610,0.706219716,0.193429199,0.033337874,0.03333769,0.033675521,0.499753487,0.079277898,0.023224044,0.019125683,0.548387097,0.451612903,0.439572193,0.05,1,-0.260218254,-0.6,-0.1,0,0,0.5,0,L
12,497,0.514522821,0.999999996,0.705454543,5,2,1,0,4.609657948,4,217,484,367,0,37400,13600,0,2714.087571,1516.828958,1600,2400,2000,0.799756622,0.050046686,0.050095238,0.050100743,0.05000071,0.397897898,0.16958777,0.048289738,0.012072435,0.8,0.2,0.345012626,0.033333333,0.9,-0.150925926,-0.3,-0.05,0.1,0.2,0.4,0.2,L
9,91,0.707865161,0.999999982,0.818181803,3,0,1,0,4.406593407,3,217,400,308.5,0,37400,14300,0,2714.087571,1393.188611,0,0,0,0.400031462,0.068883356,0.066666852,0.066666768,0.397751562,0.275,-0.042857143,0,0.010989011,0,1,0,0,0,-0.3,-0.3,-0.3,0.375,0,0.125,0,L
10,601,0.524369747,0.999999997,0.729411763,19,0,1,0,4.712146423,7,217,412,326,0,37400,13357.14286,0,3299.454545,1456.868246,0,0,0,0.028572061,0.028715341,0.884167938,0.028773505,0.029771156,0.385644258,-0.010241597,0.014975042,0.019966722,0.428571429,0.571428571,0.287698413,0.1,0.6,-0.260416667,-0.6,-0.1,0,0,0.5,0,L
12,324,0.573248406,0.999999995,0.712121209,8,5,1,0,5.459876543,9,217,972,522.8,0,37400,10177.77778,0,3720.733333,1627.077323,782,2200,1491,0.022255547,0.0222494,0.022341322,0.022307198,0.910846533,0.502903226,0.16188172,0.064814815,0.012345679,0.84,0.16,0.338333333,0.033333333,0.8,-0.416666667,-0.6,-0.166666667,0.75,0.25,0.25,0.25,L
11,1383,0.418013856,0.999999999,0.556976744,30,1,26,0,4.651482285,7,217,450,334.5714286,1000,37400,20042.85714,663.75,3161.5,2268.785192,0,0,0,0.028601925,0.028572744,0.60809815,0.028572099,0.306155083,0.245317761,0.015477694,0.015907448,0.007953724,0.666666667,0.333333333,0.301170799,0.05,1,-0.352272727,-1,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,L
10,260,0.730769228,0.999999994,0.834355823,2,2,0,21,4.438461538,6,217,513,370.6,0,37400,24900,0,5677.923077,3377.865317,1100,22800,11950,0.033398777,0.214511531,0.033356627,0.685394007,0.033339058,0.539100529,-0.006586199,0.038461538,0.061538462,0.384615385,0.615384615,0.449571429,0.16,1,-0.312604167,-0.6,-0.1,0.3,-2.78E-17,0.2,2.78E-17,L
13,749,0.424528301,0.999999997,0.613065325,8,3,1,1,4.376502003,6,217,484,362.75,0,37400,20050,0,6056.545455,2364.902241,4000,4000,4000,0.033334319,0.700007755,0.033349347,0.033420334,0.199888245,0.456842232,0.175084175,0.044058745,0.010680908,0.804878049,0.195121951,0.414646465,0.1,1,-0.230555556,-0.5,-0.155555556,0.166666667,0.033333333,0.333333333,0.033333333,H
9,303,0.594594593,0.999999994,0.741176466,7,2,1,0,4.521452145,3,217,400,320,5500,37400,20000,1465.478261,2714.087571,2051.033681,482,1400,941,0.400828766,0.066668701,0.06666936,0.066666835,0.399166338,0.339766082,0.047368421,0.02310231,0.01320132,0.636363636,0.363636364,0.267857143,0.05,0.5,-0.24375,-0.7,-0.05,0,0,0.5,0,L
11,170,0.71341463,0.999999992,0.803278682,8,5,0,0,4.788235294,10,217,459,338,0,37400,12470,0,3691.869565,1465.50013,1100,1100,1100,0.020937367,0.020390908,0.020048403,0.918409577,0.020213746,0.403431373,0.235294118,0.070588235,0.005882353,0.923076923,0.076923077,0.344444444,0.033333333,1,-0.133333333,-0.133333333,-0.133333333,0.283333333,0.266666667,0.216666667,0.266666667,L
9,354,0.613180514,0.999999995,0.737556558,8,7,1,0,4.689265537,4,217,1100,560,1300,37400,19775,1200,3144.351852,2150.359856,432,2500,1449.75,0.050004723,0.524982025,0.323987059,0.051026161,0.050000032,0.503190698,0.187082362,0.048022599,0.019774011,0.708333333,0.291666667,0.433444742,0.0625,1,-0.293727106,-1,-0.076923077,0,0,0.5,0,L
8,272,0.658823527,0.999999994,0.817610058,7,3,0,12,4.051470588,9,217,582,415.8333333,0,37400,15977.77778,0,4696.454545,2241.48085,751,16900,8825.5,0.022251283,0.165766237,0.138882879,0.650005929,0.023093673,0.415638528,0.030627706,0.040441176,0.044117647,0.47826087,0.52173913,0.391125541,0.05,1,-0.252777778,-0.6,-0.1,0,0,0.5,0,L
12,400,0.573604059,0.999999996,0.728744936,12,4,1,0,4.8225,5,217,630,367.2,7900,39400,24580,2248.627907,3626,2769.605816,630,25200,8782.5,0.040000197,0.040005465,0.839992004,0.04000023,0.040002104,0.319199134,0.148354978,0.0325,0.0125,0.722222222,0.277777778,0.434665335,0.136363636,1,-0.18,-0.5,-0.1,0,0,0.5,0,L
9,446,0.50232558,0.999999996,0.672199167,11,8,0,0,4.556053812,10,217,2300,657.6666667,0,39400,10230,0,3283.583333,1547.38224,343,4500,2130.375,0.02009106,0.020001057,0.020044944,0.020013616,0.919849323,0.531759907,0.112092075,0.031390135,0.00896861,0.777777778,0.222222222,0.340909091,0.1,0.5,-0.364583333,-0.6,-0.166666667,0.5,0.5,0,0.5,L
12,803,0.496240601,0.999999998,0.674999999,11,3,1,0,4.850560399,4,217,373,301.5,25200,39400,28750,2248.627907,3009.583333,2555.50727,1400,7900,4650,0.050000147,0.050000027,0.799996207,0.050000145,0.050003474,0.44121233,0.064360478,0.03985056,0.02615193,0.603773585,0.396226415,0.301581101,0.033333333,1,-0.295701058,-1,-0.1,0,0,0.5,0,L
12,537,0.517823639,0.999999997,0.711111109,3,3,1,0,4.668528864,9,217,2500,699.7142857,0,39400,13055.55556,0,6450,2240.373278,2500,2500,2500,0.022222413,0.022222327,0.911101978,0.022222277,0.022231004,0.469166667,0.22962963,0.044692737,0.009310987,0.827586207,0.172413793,0.381597222,0.166666667,1,-0.125,-0.2,-0.025,0.441666667,0.3,0.058333333,0.3,L
10,356,0.541420117,0.999999996,0.639830506,20,3,9,0,4.851123596,5,217,350,305.6666667,0,39400,17040,0,3348.971014,1487.619811,1200,4800,3000,0.04000135,0.041537211,0.040006663,0.838348316,0.04010646,0.463215488,0.223316498,0.030898876,0.002808989,0.916666667,0.083333333,0.401790634,0.033333333,1,-0.05,-0.05,-0.05,0,0,0.5,0,L
7,437,0.489702516,0.999999996,0.644531247,5,3,1,0,4.567505721,5,217,862,589.6666667,0,39400,15160,0,5282.75,2344.06396,1200,1200,1200,0.626517028,0.04001219,0.253356664,0.040109977,0.040004141,0.467733879,0.120181783,0.052631579,0.018306636,0.741935484,0.258064516,0.325192923,0.033333333,0.8,-0.268998016,-0.8,-0.071428571,0,0,0.5,0,H
9,286,0.600706712,0.999999995,0.71428571,7,2,1,1,4.891608392,7,217,484,338,0,39400,22057.14286,0,6407.357143,2375.626603,1600,1600,1600,0.028597286,0.200478701,0.713758429,0.02859249,0.028573093,0.436111111,0.031481481,0.024475524,0.027972028,0.466666667,0.533333333,0.357142857,0.2,0.6,-0.261111111,-0.5,-0.1,0.5,-0.5,0,0.5,L
11,182,0.634831457,0.99999999,0.725490189,2,1,1,0,4.483516484,7,217,427,355.25,0,39400,11775.28571,0,3348.971014,1108.593743,11300,11300,11300,0.028578645,0.620417123,0.028576109,0.028658857,0.293769266,0.478443526,0.009745179,0.038461538,0.032967033,0.538461538,0.461538462,0.228246753,0.033333333,0.5,-0.230555556,-0.4,-0.125,1,0,0.5,0,L
10,381,0.632432431,0.999999996,0.797468351,7,0,1,0,4.443569554,7,217,459,333.2,0,39400,12185.71429,0,3178.569231,1762.517978,0,0,0,0.172313245,0.028674308,0.0287119,0.741579112,0.028721436,0.466605617,0.068040293,0.049868766,0.028871391,0.633333333,0.366666667,0.378668262,0.05,0.8,-0.486796537,-1,-0.071428571,0.4,-0.3,0.1,0.3,L
9,282,0.554347824,0.999999994,0.733766229,2,2,1,0,4.418439716,6,217,529,321.6,0,39400,18000,0,4078.375,2233.181515,6400,6400,6400,0.033476418,0.033338584,0.033400988,0.0333336,0.86645041,0.370743146,0.172691198,0.042553191,0.007092199,0.857142857,0.142857143,0.273322511,0.1,0.5,-0.085714286,-0.1,-0.071428571,0,0,0.5,0,H
10,678,0.517397881,0.999999997,0.737430166,15,0,1,0,4.45280236,7,217,775,433.4,0,39400,19828.57143,0,6407.357143,2668.854287,0,0,0,0.02857611,0.708570665,0.028581211,0.20570051,0.028571503,0.466875902,0.222766955,0.044247788,0.008849558,0.833333333,0.166666667,0.46260101,0.1,1,-0.237830688,-0.4,-0.071428571,0,0,0.5,0,L
11,156,0.717105258,0.999999989,0.886363626,4,2,1,0,4.371794872,5,217,429,344.25,0,39400,19680,0,4089.615385,2243.337118,0,0,0,0.040002042,0.040325851,0.040085497,0.839586556,0.040000053,0.516666667,0.333333333,0.051282051,0.006410256,0.888888889,0.111111111,0.53125,0.15,0.8,-0.5,-0.5,-0.5,0.9,0.3,0.4,0.3,L
8,286,0.561403507,0.999999995,0.602941174,18,2,15,1,4.688811189,5,217,429,314,0,39400,24680,0,4089.615385,2637.063246,1100,2400,1750,0.04008083,0.040142158,0.040027875,0.837114548,0.042634589,0.535307285,-0.006043956,0.027972028,0.034965035,0.444444444,0.555555556,0.44375,0.25,0.7,-0.342692308,-0.6,-0.076923077,0.4,-0.3,0.1,0.3,L
8,288,0.551601422,0.999999995,0.600985219,18,2,15,1,4.6875,6,217,513,353.8,0,39400,25233.33333,0,5316.5,3083.636038,2400,33100,17750,0.033386238,0.03342629,0.033351594,0.864969375,0.034866504,0.491666667,0.067279412,0.03125,0.024305556,0.5625,0.4375,0.355555556,0.1,0.7,-0.317857143,-0.6,-0.1,0,0,0.5,0,L
12,588,0.495711834,0.999999997,0.663841806,11,4,1,0,4.700680272,6,217,581,357.4,0,39400,20483.33333,0,2958.714286,2024.772654,458,1100,779,0.033333687,0.033337167,0.866660654,0.033333673,0.033334819,0.448080065,0.057720588,0.022108844,0.018707483,0.541666667,0.458333333,0.377884615,0.0625,0.8,-0.304545455,-0.5,-0.1,0,0,0.5,0,L
7,457,0.575280898,0.999999997,0.716216214,5,0,0,0,4.84463895,7,217,1600,517.6666667,0,39400,16257.14286,0,3098.753623,1832.354835,0,0,0,0.028936856,0.02913661,0.36277027,0.1091148,0.470041464,0.380319495,0.127830688,0.041575492,0.021881838,0.655172414,0.344827586,0.391190476,0.1,0.9,-0.144722222,-0.3,-0.1,0,0,0.5,0,L
12,1197,0.433978133,0.999999998,0.692182409,13,0,1,0,4.595655806,9,217,699,423.6,0,39400,11566.66667,0,2856.142857,1286.549671,0,0,0,0.022224237,0.022224006,0.568738617,0.139428474,0.247384666,0.460869929,0.011283444,0.031746032,0.023391813,0.575757576,0.424242424,0.332487469,0.05,0.85,-0.38920068,-1,-0.05,0.9,-0.6,0.4,0.6,L
8,1179,0.471001757,0.999999999,0.675362318,33,0,1,0,4.843935539,8,217,450,322,0,39400,15712.5,0,3011.013158,1630.79185,0,0,0,0.025001668,0.025040082,0.64991044,0.275046806,0.025001003,0.423003228,0.033481724,0.032230704,0.017811705,0.644067797,0.355932203,0.300189109,0.033333333,0.5,-0.307199546,-0.5,-0.05,0.366666667,0.3,0.133333333,0.3,L
5,256,0.583673467,0.999999994,0.710691819,5,1,1,0,5.18359375,5,217,6400,1870,0,39400,18200,0,6400,3278.494259,1100,1100,1100,0.243766525,0.636209233,0.040000447,0.040023294,0.040000501,0.4421875,0.1375,0.01953125,0.0078125,0.714285714,0.285714286,0.54,0.2,1,-0.25,-0.3,-0.2,0,0,0.5,0,L
10,226,0.608108105,0.999999992,0.809917349,7,3,0,0,4.367256637,10,217,866,455.4444444,0,39400,20590,0,3641.5,2404.900271,4900,4900,4900,0.020053161,0.020029421,0.020007746,0.020057806,0.919851866,0.427590188,0.17024531,0.044247788,0.008849558,0.833333333,0.166666667,0.308701299,0.1,0.7,-0.266666667,-0.333333333,-0.2,0,0,0.5,0,L
8,174,0.666666663,0.99999999,0.877551011,8,8,0,0,4.488505747,7,217,454,281,17100,39400,25471.42857,1843.415094,2709.411765,2253.404142,484,3900,1349.142857,0.028603487,0.028875891,0.028583877,0.028574101,0.885362643,0.495238095,0.222222222,0.028735632,0.017241379,0.625,0.375,0.5,0.1,1,-0.188888889,-0.3,-0.066666667,0,0,0.5,0,L
7,1901,0.371944739,0.999999999,0.578301886,23,4,1,0,4.525512888,8,217,440,329,0,39400,18550,0,3576.25,1726.211691,1900,8600,5250,0.475861991,0.157538701,0.025042898,0.025150276,0.316406134,0.47811338,0.127494745,0.038400842,0.016833246,0.695238095,0.304761905,0.443617684,0.1,1,-0.3328125,-0.6,-0.05,0,0,0.5,0,H
11,278,0.626373624,0.999999993,0.83552631,9,4,1,0,4.363309353,7,217,3500,906.8571429,3500,39400,17857.14286,1885,4051.263158,3103.257908,2100,2100,2100,0.30726185,0.029995986,0.029034425,0.194762141,0.438945598,0.529282407,0.058680556,0.028776978,0.025179856,0.533333333,0.466666667,0.479166667,0.1,1,-0.346428571,-0.5,-0.175,1,-0.5,0.5,0.5,H
10,611,0.498327758,0.999999997,0.636118597,10,0,1,0,4.538461538,6,217,462,385.2,0,39400,17116.66667,0,2603.184211,1763.565655,0,0,0,0.033333706,0.033333485,0.866664658,0.033333398,0.033334752,0.44883658,0.086776601,0.060556465,0.029459902,0.672727273,0.327272727,0.307748333,0.1,0.6,-0.215740741,-0.6,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,L
9,284,0.654545452,0.999999994,0.874999995,4,1,0,0,4.556338028,10,217,400,284,0,39400,12900,0,3942.76,1131.126214,0,0,0,0.119641,0.020012375,0.378961825,0.020007056,0.461377746,0.418181818,0.174025974,0.028169014,0.007042254,0.8,0.2,0.404545455,0.1,0.7,-0.2,-0.3,-0.1,0.533333333,-0.383333333,0.033333333,0.383333333,H
8,397,0.569518715,0.999999996,0.648437497,26,1,22,0,5.005037783,5,217,690,408,0,39400,22500,0,3762.789474,2437.026426,27200,27200,27200,0.040810935,0.251027723,0.040006213,0.627814311,0.040340818,0.533736559,0.153360215,0.050377834,0.01511335,0.769230769,0.230769231,0.309583333,0.033333333,0.8,-0.236805556,-0.5,-0.066666667,0.9,0.6,0.4,0.6,H
8,134,0.691729318,0.999999986,0.797297287,2,1,0,1,4.679104478,6,217,441,324.8333333,5800,39400,24800,1645.357143,3098.753623,2322.338734,676,676,676,0.287806684,0.033908219,0.610041469,0.034883663,0.033359965,0.49375,0.05,0.029850746,0.014925373,0.666666667,0.333333333,0.4125,0.15,0.6,-0.625,-0.75,-0.5,0,0,0.5,0,L
11,196,0.63020833,0.999999992,0.808333327,4,3,0,0,4.596938776,10,217,1900,587.6666667,0,39400,13750,0,3942.76,1633.138153,5300,5300,5300,0.020825575,0.020068187,0.418864775,0.020160972,0.520080492,0.387012987,-0.005384199,0.040816327,0.025510204,0.615384615,0.384615385,0.259848485,0.1,0.5,-0.284166667,-0.666666667,-0.166666667,0.454545455,0.136363636,0.045454545,0.136363636,L
11,239,0.620253162,0.999999994,0.745454541,6,2,0,0,5.066945607,8,217,450,326.3333333,0,39400,21025,0,4750,2129.834408,1900,1900,1900,0.025096281,0.025144668,0.68212653,0.242624624,0.025007897,0.38611767,0.003364817,0.029288703,0.025104603,0.538461538,0.461538462,0.179350649,0.136363636,0.3,-0.186904762,-0.5,-0.071428571,0.5,0.136363636,0,0.136363636,L
9,1964,0.294964029,0.999999999,0.51560818,8,4,1,0,4.150203666,8,217,440,345,0,39400,15187.5,0,3576.25,1513.554242,2500,2500,2500,0.025407242,0.705997821,0.025032044,0.025220362,0.218342531,0.528442598,0.141161171,0.052443992,0.022403259,0.700680272,0.299319728,0.360620771,0.05,1,-0.250031566,-0.6,-0.05,0.3,0.2,0.2,0.2,L
12,171,0.666666663,0.999999989,0.863636354,4,1,2,1,4.555555556,5,217,775,556.5,0,39400,18260,0,3868.8,2686.211614,1200,1200,1200,0.04140086,0.04061414,0.04025385,0.837730753,0.040000397,0.544871795,0.374358974,0.052631579,0.005847953,0.9,0.1,0.562962963,0.433333333,0.85,-0.2,-0.2,-0.2,0.75,0.675,0.25,0.675,H
8,184,0.653179187,0.99999999,0.846153838,5,2,1,0,4.668478261,6,217,593,403.3333333,0,39400,12200,0,3413.333333,1241.99432,395,535,465,0.866655988,0.033337322,0.033335949,0.033335731,0.03333501,0.657792208,0.051623377,0.02173913,0.010869565,0.666666667,0.333333333,0.402840909,0.136363636,0.6,-0.625,-1,-0.25,0,0,0.5,0,L
8,299,0.617449662,0.999999995,0.7688172,7,2,1,0,4.618729097,10,217,866,460.375,0,51900,19120,0,3454.870968,2139.012185,866,866,866,0.020038223,0.020002114,0.020061399,0.020057186,0.919841079,0.516071429,0.140277778,0.043478261,0.02006689,0.684210526,0.315789474,0.384615385,0.033333333,0.6,-0.342361111,-0.6,-0.1,0,0,0.5,0,L
13,303,0.639175256,0.999999995,0.774193544,11,7,1,0,4.316831683,10,217,731,471.1,606,51900,16100.6,606,3339.181818,2227.82913,0,0,0,0.343490424,0.020030459,0.439569353,0.176627697,0.020282066,0.388888889,0.082716049,0.02640264,0.02970297,0.470588235,0.529411765,0.483333333,0.1,1,-0.181481481,-0.25,-0.075,0,0,0.5,0,H
10,873,0.432084309,0.999999998,0.610101009,12,8,13,0,4.421534937,6,217,354,304.6666667,0,51900,12466.66667,0,2591.327022,1001.639821,737,5400,1987,0.444957436,0.033568917,0.033334528,0.033655574,0.454483545,0.456849884,0.149172187,0.043528064,0.01489118,0.745098039,0.254901961,0.349366314,0.033333333,1,-0.207478632,-0.5,-0.1,0,0,0.5,0,L
7,143,0.669064743,0.999999989,0.758620681,6,3,0,0,4.818181818,7,217,3600,1108.714286,2100,51900,27971.42857,2100,5065.047619,3204.009078,8400,8900,8650,0.723451201,0.028863876,0.189635469,0.029331672,0.028717782,0.338368636,0.117874396,0.097902098,0.034965035,0.736842105,0.263157895,0.279761905,0.033333333,1,-0.241111111,-0.5,-0.133333333,0.066666667,0.033333333,0.433333333,0.033333333,H
